   210    0.47571E+04    0.18981E+01    0.50818E+02    0.33388E+07    0.61900E+03
   211    0.47393E+04    0.19769E+01    0.52564E+02    0.33159E+07    0.61479E+03
   212    0.47207E+04    0.20585E+01    0.54296E+02    0.32933E+07    0.61055E+03
   213    0.47014E+04    0.21430E+01    0.56013E+02    0.32708E+07    0.60628E+03
   214    0.46815E+04    0.22303E+01    0.57714E+02    0.32486E+07    0.60198E+03
   215    0.46609E+04    0.23207E+01    0.59397E+02    0.32265E+07    0.59764E+03
   216    0.46397E+04    0.24139E+01    0.61062E+02    0.32047E+07    0.59327E+03
   217    0.46179E+04    0.25102E+01    0.62706E+02    0.31830E+07    0.58886E+03
   218    0.45954E+04    0.26095E+01    0.64329E+02    0.31615E+07    0.58441E+03
   219    0.45723E+04    0.27119E+01    0.65930E+02    0.31402E+07    0.57992E+03
   220    0.45486E+04    0.28174E+01    0.67504E+02    0.31191E+07    0.57539E+03
   221    0.45244E+04    0.29260E+01    0.69054E+02    0.30982E+07    0.57082E+03
   222    0.44996E+04    0.30378E+01    0.70577E+02    0.30774E+07    0.56621E+03
   223    0.44741E+04    0.31527E+01    0.72075E+02    0.30568E+07    0.56155E+03
   224    0.44483E+04    0.32704E+01    0.73543E+02    0.30364E+07    0.55687E+03
   225    0.44218E+04    0.33912E+01    0.74985E+02    0.30162E+07    0.55214E+03
   226    0.43948E+04    0.35149E+01    0.76396E+02    0.29961E+07    0.54739E+03
   227    0.43673E+04    0.36414E+01    0.77780E+02    0.29763E+07    0.54260E+03
   228    0.43393E+04    0.37707E+01    0.79133E+02    0.29566E+07    0.53778E+03
   229    0.43109E+04    0.39027E+01    0.80456E+02    0.29370E+07    0.53293E+03
   230    0.42819E+04    0.40374E+01    0.81748E+02    0.29176E+07    0.52806E+03
   231    0.42524E+04    0.41748E+01    0.83008E+02    0.28984E+07    0.52316E+03
   232    0.42225E+04    0.43147E+01    0.84236E+02    0.28794E+07    0.51824E+03
   233    0.41923E+04    0.44572E+01    0.85431E+02    0.28605E+07    0.51330E+03
   234    0.41614E+04    0.46021E+01    0.86592E+02    0.28418E+07    0.50834E+03
   235    0.41302E+04    0.47494E+01    0.87718E+02    0.28232E+07    0.50336E+03
   236    0.40986E+04    0.48991E+01    0.88810E+02    0.28048E+07    0.49836E+03
   237    0.40666E+04    0.50510E+01    0.89866E+02    0.27866E+07    0.49335E+03
   238    0.40343E+04    0.52053E+01    0.90886E+02    0.27685E+07    0.48833E+03
   239    0.40016E+04    0.53617E+01    0.91869E+02    0.27506E+07    0.48330E+03
   240    0.39685E+04    0.55201E+01    0.92814E+02    0.27328E+07    0.47826E+03
   241    0.39352E+04    0.56806E+01    0.93721E+02    0.27152E+07    0.47321E+03
   242    0.39016E+04    0.58431E+01    0.94589E+02    0.26977E+07    0.46816E+03
   243    0.38677E+04    0.60075E+01    0.95417E+02    0.26804E+07    0.46311E+03
   244    0.38334E+04    0.61737E+01    0.96206E+02    0.26632E+07    0.45805E+03
   245    0.37990E+04    0.63418E+01    0.96953E+02    0.26462E+07    0.45299E+03
   246    0.37643E+04    0.65115E+01    0.97659E+02    0.26293E+07    0.44794E+03
   247    0.37295E+04    0.66829E+01    0.98323E+02    0.26125E+07    0.44289E+03
   248    0.36944E+04    0.68560E+01    0.98944E+02    0.25959E+07    0.43784E+03
   249    0.36592E+04    0.70305E+01    0.99521E+02    0.25794E+07    0.43280E+03
